id,home_team_id,away_team_id,location_id,match_type,competition,winning_team_id,home_team_score,away_team_score,match_date
8867,49,68,2405,,International Friendly,49,5,0,1926-03-28
8868,68,49,1565,,International Friendly,68,6,3,1930-11-02
8869,49,68,473,,International Friendly,68,0,2,1933-01-22
8870,68,49,1759,,International Friendly,49,2,4,1934-11-04
8871,49,68,473,,International Friendly,49,2,1,1937-03-07
8872,68,49,1759,,International Friendly,68,2,1,1939-05-07
8873,49,68,1216,,International Friendly,49,2,0,1958-11-02
8874,68,49,1565,,International Friendly,68,3,1,1960-05-18
8875,68,49,1759,,FIFA World Cup,68,2,1,1965-11-14
8876,49,68,1216,,International Friendly,49,1,0,1974-10-09
8877,68,49,1565,,International Friendly,68,2,1,1981-09-01
8878,70,49,610,,International Friendly,49,0,4,1978-04-05
8879,49,74,906,,FIFA World Cup,49,2,0,1974-06-15
8880,49,74,1960,,FIFA World Cup,49,3,2,2010-07-06
8881,75,49,2450,,International Friendly,49,0,2,2002-05-19
8882,49,60,1216,,International Friendly,49,3,1,1967-11-29
8883,49,60,1216,,International Friendly,,0,0,1977-10-05
8884,49,60,2008,,UEFA European Championship,49,2,0,1988-06-25
8885,49,79,1216,,International Friendly,79,1,2,1967-11-01
8886,49,79,1216,,UEFA European Championship,,1,1,1970-10-11
8887,79,49,1717,,UEFA European Championship,79,2,0,1971-04-04
8888,79,49,2346,,International Friendly,79,3,0,1975-05-30
8889,79,49,1533,,UEFA European Championship,49,2,3,1976-06-19
8890,79,49,1533,,International Friendly,49,0,2,1990-06-03
8891,6,52,423,,Gulf Cup,6,4,0,1974-03-16
8892,52,6,1233,,Gulf Cup,6,0,1,1976-04-02
8893,9,52,1910,,International Friendly,9,2,1,2009-06-09
8894,15,52,2439,,Kings Cup,,2,2,1988-01-16
8895,15,52,2439,,Asian Games,15,6,1,1998-12-10
8896,15,52,,,International Friendly,15,4,1,2015-01-03
8897,52,34,2439,,Asian Games,52,6,0,1998-11-30
8898,38,52,1233,,Gulf Cup,38,4,0,1976-03-27
8899,45,52,2293,,Asian Games,45,2,1,1994-10-05
8900,45,52,106,,Asian Games,45,5,2,2002-09-30
8901,52,45,2157,,AFC Asian Cup,52,3,1,2003-10-21
8902,52,50,680,,International Friendly,50,0,1,1996-10-01
8903,52,50,2363,,International Friendly,50,1,2,1996-10-03
8904,52,50,2157,,International Friendly,52,1,0,1999-06-22
8905,52,50,1365,,Merdeka Tournament,50,0,1,2000-08-17
8906,52,59,,,International Friendly,59,1,2,2002-01-08
8907,52,61,1233,,Gulf Cup,61,1,3,1976-04-04
8908,52,61,2400,,Gulf Cup,,0,0,1982-03-31
8909,61,52,721,,International Friendly,61,6,0,1984-10-29
8910,61,52,1844,,Gulf Cup,61,3,1,1986-03-28
8911,61,52,1600,,International Friendly,52,0,3,1986-08-08
8912,61,52,2400,,Gulf Cup,61,2,1,1994-11-04
8913,52,61,2363,,Gulf Cup,52,1,0,1996-10-15
8914,52,61,423,,Gulf Cup,61,1,2,2004-01-06
8915,52,67,1566,,International Friendly,67,0,1,2010-01-20
8916,52,70,2157,,International Friendly,,0,0,1986-01-27
8917,73,52,1233,,Gulf Cup,,1,1,1976-04-10
8918,73,52,2403,,Gulf Cup,73,4,0,1979-04-09
8919,52,73,2157,,Gulf Cup,,1,1,1984-03-21
8920,73,52,1145,,International Friendly,73,8,0,1984-10-27
8921,73,52,1160,,Asian Games,,0,0,1986-09-29
8922,73,52,409,,Gulf Cup,73,1,0,1988-03-17
8923,73,52,2131,,Gulf Cup,,1,1,1990-02-22
8924,73,52,1125,,Gulf Cup,73,1,0,1992-12-09
8925,52,73,2363,,Gulf Cup,,0,0,1996-10-24
8926,73,52,21,,Gulf Cup,73,3,2,1998-11-03
8927,52,73,2157,,Oman Tournament,73,0,1,2000-02-21
8928,73,52,2400,,International Friendly,,0,0,2001-04-03
8929,73,52,2400,,FIFA World Cup,,2,2,2001-10-19
8930,73,52,664,,Gulf Cup,73,1,0,2002-01-17
8931,52,73,2400,,International Friendly,52,2,1,2002-09-25
8932,52,73,423,,Gulf Cup,52,2,0,2003-12-31
8933,52,73,,,Gulf Cup,73,0,1,2007-01-30
8934,52,73,,,International Friendly,,1,1,2008-03-19
8935,73,52,,,Gulf Cup,73,2,0,2013-01-11
8936,52,73,,,International Friendly,73,0,1,2014-11-25
8937,76,52,354,,FIFA World Cup,76,5,0,2001-09-08
8938,52,76,2363,,FIFA World Cup,52,4,2,2001-10-13
8939,52,80,2157,,International Friendly,,0,0,1996-09-17
8940,52,80,2230,,International Friendly,52,2,0,1998-09-22
8941,52,80,,,International Friendly,,1,1,1998-09-24
8942,15,53,1003,,Ganefo,15,7,0,1966-11-27
8943,15,53,,,International Friendly,,0,0,2014-12-21
8944,34,53,543,,FIFA World Cup,,1,1,2001-03-04
8945,34,53,524,,FIFA World Cup,53,0,1,2001-03-20
8946,44,53,,,AFC Asian Cup,44,2,0,2012-03-16
8947,61,53,546,,West Asian Games,61,2,0,2005-12-03
8948,61,53,183,,International Friendly,61,2,0,2014-11-06
8949,53,61,1770,,FIFA World Cup,,0,0,2015-11-09
8950,70,53,610,,International Friendly,,1,1,1969-10-05
8951,70,53,1738,,Palestine Cup,70,6,2,1973-08-21
8952,76,53,354,,FIFA World Cup,76,3,0,2004-06-09
8953,76,53,,,International Friendly,76,1,0,2014-12-13
8954,8,54,1249,,Bolivarian Games,8,3,2,1970-09-06
8955,8,54,1249,,Bolivarian Games,,1,1,1970-09-06
8956,54,8,1399,,Bolivarian Games,54,3,2,1973-02-19
8957,54,8,1399,,Bolivarian Games,8,1,3,1973-02-20
8958,54,10,1897,,International Friendly,10,0,2,1976-09-13
8959,15,54,849,,International Friendly,,1,1,1975-03-24
8960,15,54,508,,International Friendly,,1,1,1975-03-31
8961,54,16,1903,,Central American and Caribbean Games,16,0,3,1970-03-07
8962,54,16,1399,,Bolivarian Games,16,0,3,1973-02-20
8963,54,16,1399,,Bolivarian Games,16,2,4,1973-02-27
8964,54,17,108,,Central American and Caribbean Games,17,0,11,1938-02-16
8965,17,54,1549,,CCCF Championship,17,7,0,1941-05-11
8966,17,54,1549,,CCCF Championship,17,7,0,1946-02-26
8967,54,17,1372,,CACG IV/BOL II,54,2,0,1946-12-21
8968,54,17,331,,CCCF Championship,17,0,7,1948-03-01
8969,17,54,331,,CCCF Championship,17,3,1,1948-03-10
8970,54,17,1897,,International Friendly,54,2,0,1950-04-08
8971,54,17,1897,,International Friendly,17,0,1,1950-04-09
8972,54,17,1903,,CCCF Championship,54,2,0,1951-02-27
8973,54,17,1903,,CCCF Championship,,1,1,1951-03-02
8974,17,54,1549,,CCCF Championship,17,3,0,1953-03-10
8975,54,17,1897,,International Friendly,,1,1,1975-06-13
8976,54,17,2184,,FIFA World Cup,54,3,2,1976-04-04
8977,17,54,1864,,FIFA World Cup,17,3,0,1976-07-11
8978,17,54,800,,International Friendly,17,2,1,1977-06-10
8979,54,17,2184,,FIFA World Cup,,1,1,1980-08-10
8980,17,54,1864,,FIFA World Cup,17,2,0,1980-11-05
8981,54,17,1897,,International Friendly,,1,1,1984-03-24
8982,17,54,1549,,FIFA World Cup,17,5,1,1992-08-23
8983,17,54,2166,,International Friendly,17,2,0,1996-11-07
8984,54,17,,,Copa Centroamericana,54,1,0,2007-02-13
8985,17,54,,,UNCAF Tournament,17,3,0,2009-01-23
8986,54,18,1903,,Central American and Caribbean Games,18,3,4,1970-03-04
8987,54,18,1897,,International Friendly,18,0,1,1975-09-05
8988,18,54,1814,,International Friendly,,2,2,1975-09-07
8989,54,18,1897,,International Friendly,18,2,3,1975-09-16
8990,54,18,1897,,International Friendly,18,0,5,1976-12-23
8991,23,54,1549,,CCCF Championship,23,4,3,1941-05-15
8992,23,54,1549,,CCCF Championship,23,3,1,1946-03-07
8993,23,54,40,,International Friendly,54,2,3,1946-11-05
8994,23,54,331,,CCCF Championship,54,1,2,1948-03-07
8995,54,23,331,,CCCF Championship,54,2,0,1948-03-16
8996,23,54,40,,International Friendly,23,3,1,1949-08-03
8997,23,54,40,,International Friendly,54,2,3,1949-08-04
8998,23,54,1726,,Central American and Caribbean Games,23,1,0,1954-03-17
8999,23,54,1889,,CONCACAF Championship,,1,1,1963-03-25
9000,54,23,1897,,International Friendly,54,1,0,1966-03-25
9001,54,23,1897,,International Friendly,54,1,0,1974-01-25
9002,54,23,2184,,FIFA World Cup,,1,1,1976-05-02
9003,23,54,,,FIFA World Cup,23,4,1,1976-08-01
9004,23,54,40,,International Friendly,,1,1,1977-11-25
9005,54,23,1903,,International Friendly,23,0,1,1977-11-30
9006,23,54,,,FIFA World Cup,23,4,1,1980-10-05
9007,23,54,40,,International Friendly,23,2,1,1985-05-29
9008,23,54,572,,International Friendly,23,3,1,2000-02-29
9009,54,23,1019,,International Friendly,54,1,0,2001-03-14
9010,23,54,40,,International Friendly,,1,1,2004-01-28
9011,23,54,,,UNCAF Tournament,54,0,1,2005-02-19
9012,23,54,,,International Friendly,,0,0,2006-11-29
9013,23,54,,,Copa Centroamericana,,0,0,2013-01-20
9014,54,23,1897,,International Friendly,54,1,0,2016-02-17
9015,54,31,1897,,International Friendly,54,2,0,1975-08-01
9016,54,31,2184,,FIFA World Cup,31,2,4,1976-09-17
9017,31,54,331,,FIFA World Cup,31,7,0,1976-09-26
9018,54,31,1903,,International Friendly,,0,0,1977-11-28
9019,54,31,1903,,International Friendly,54,3,0,1977-12-01
9020,54,32,1897,,International Friendly,54,2,0,1975-08-15
9021,32,54,1814,,International Friendly,,1,1,1975-08-17
9022,33,54,1442,,International Friendly,33,1,0,1970-06-13
9023,33,54,800,,International Friendly,33,1,0,1977-06-06
9024,34,54,1599,,International Friendly,34,3,1,1975-03-26
9025,54,47,1897,,International Friendly,54,2,0,1972-10-17
9026,47,54,1664,,International Friendly,47,4,0,1972-10-21
9027,47,54,347,,Central American and Caribbean Games,47,1,0,1974-02-28
9028,54,55,1897,,International Friendly,55,0,4,1977-02-20
9029,56,54,565,,International Friendly,56,4,0,1973-02-26
9030,54,56,1399,,Bolivarian Games,54,1,0,1973-03-02
9031,56,54,565,,International Friendly,56,4,0,1973-04-23
9032,54,56,826,,International Friendly,56,1,2,2006-11-19
9033,56,54,,,International Friendly,56,1,0,2011-02-08
9034,54,56,1019,,International Friendly,56,1,2,2013-06-01
9035,56,54,,,International Friendly,56,3,0,2014-08-06
9036,56,54,530,,International Friendly,56,3,0,2014-08-07
9037,54,69,1769,,International Friendly,,0,0,1985-04-14
9038,69,54,2094,,International Friendly,69,2,0,1989-09-01
9039,54,69,1903,,International Friendly,54,1,0,1996-07-30
9040,54,69,826,,International Friendly,54,2,1,2007-02-01
9041,69,54,,,International Friendly,69,1,0,2009-03-18
9042,74,54,1174,,Panamerican Championship,74,6,1,1952-04-03
9043,75,54,190,,CONCACAF Gold Cup,,0,0,2005-07-24
9044,75,54,1043,,CONCACAF Gold Cup,54,1,2,2011-06-11
9045,75,54,935,,CONCACAF Gold Cup,,1,1,2015-07-25
9046,54,77,108,,Central American and Caribbean Games,54,2,1,1938-02-12
9047,77,54,1249,,Bolivarian Games,77,2,0,1970-09-06
9048,77,54,1249,,Bolivarian Games,77,1,0,1970-09-06
9049,54,77,1897,,International Friendly,,2,2,1980-03-23
9050,77,54,914,,International Friendly,,1,1,1982-05-26
9051,77,54,178,,International Friendly,,1,1,2005-05-25
9052,55,2,1515,,Homage to Arsenio,,1,1,1970-10-22
9053,55,2,1515,,Copa Rosa Cheva,,1,1,1971-07-04
9054,2,55,1961,,International Friendly,2,1,0,1971-07-09
9055,2,55,1961,,Copa Rosa Cheva,2,1,0,1971-07-11
9056,55,2,829,,International Friendly,,0,0,1972-05-25
9057,55,2,2296,,FIFA World Cup,,1,1,1973-09-16
9058,2,55,1299,,FIFA World Cup,2,3,1,1973-10-07
9059,55,2,1392,,Copa del Atlantico,2,2,3,1976-02-26
9060,2,55,94,,Copa del Atlantico,,2,2,1976-04-28
9061,2,55,1961,,Jose Felix Bogado,2,2,1,1977-08-24
9062,55,2,1515,,Jose Felix Bogado,55,2,0,1977-08-31
9063,55,8,700,,Independence,55,6,1,1972-06-25
9064,8,55,1346,,International Friendly,,1,1,1973-03-31
9065,8,55,907,,FIFA World Cup,55,1,2,1973-09-02
9066,55,8,2296,,FIFA World Cup,55,4,0,1973-09-30
9067,8,55,1502,,Copa Paz,55,1,2,1975-07-06
9068,8,55,907,,Copa Paz,55,0,1,1977-02-06
9069,8,55,907,,Copa Paz,,2,2,1977-02-10
9070,55,9,1515,,International Friendly,55,3,0,1996-04-21
9071,10,55,2154,,International Friendly,,0,0,1970-04-12
9072,10,55,2154,,International Friendly,10,1,0,1971-07-24
9073,10,55,2224,,International Friendly,10,3,2,1972-04-26
9074,10,55,1454,,International Friendly,10,2,0,1974-05-12
9075,55,10,1392,,Copa del Atlantico,,1,1,1976-04-07
9076,10,55,2154,,Oswaldo Cruz,10,3,1,1976-06-09
9077,55,10,2294,,FIFA World Cup,10,0,1,1977-03-13
9078,10,55,2154,,FIFA World Cup,,1,1,1977-03-20
9079,15,55,876,,International Friendly,55,0,2,1996-08-08
9080,16,55,277,,Copa America,16,1,0,1975-07-20
9081,55,16,1392,,Copa America,16,0,1,1975-07-30
9082,16,55,277,,FIFA World Cup,55,0,1,1977-02-24
9083,55,16,2294,,FIFA World Cup,,1,1,1977-03-06
9084,17,55,1549,,International Friendly,,0,0,1965-03-19
9085,17,55,1570,,Copa America,55,0,1,2004-07-08
9086,21,55,1214,,Copa America,,2,2,1975-07-24
9087,55,21,1392,,Copa America,55,3,1,1975-08-10
9088,55,21,1515,,International Friendly,55,2,0,1977-01-09
9089,21,55,404,,International Friendly,21,2,1,1977-02-13
9090,23,55,40,,International Friendly,55,0,1,1988-09-17
9091,34,55,660,,Hong Kong Tournament,,1,1,1986-02-11
9092,41,55,,,International Friendly,,1,1,2008-05-22
9093,44,55,805,,International Friendly,55,0,1,2010-05-15
9094,45,55,660,,Hong Kong Tournament,55,1,3,1986-02-14
9095,55,45,821,,Chinese New Year Cup,55,3,1,1986-02-16
9096,45,55,660,,New Year Tournament,,1,1,2001-01-27
9097,54,55,1897,,International Friendly,55,0,4,1977-02-20
9098,56,55,385,,Copa America,55,0,5,1929-11-16
9099,55,56,1419,,Copa America,,2,2,1947-12-06
9100,56,55,1763,,Copa America,,2,2,1953-03-08
9101,55,56,1169,,Copa America,55,2,1,1959-04-02
9102,56,55,565,,International Friendly,55,0,1,1965-04-03
9103,56,55,565,,International Friendly,56,2,1,1969-07-09
9104,56,55,565,,International Friendly,56,2,1,1969-07-18
9105,56,55,565,,International Friendly,,0,0,1971-07-27
9106,55,56,1515,,International Friendly,55,2,0,1971-08-15
9107,55,56,1620,,Independence,55,1,0,1972-06-14
9108,56,55,565,,International Friendly,56,1,0,1973-03-28
9109,55,56,1515,,International Friendly,,1,1,1973-04-08
9110,56,55,565,,International Friendly,56,2,0,1975-07-10
9111,55,56,1515,,International Friendly,55,4,1,1983-10-07
9112,55,56,1515,,International Friendly,,1,1,1989-05-15
9113,55,56,,,Copa America,55,1,0,1991-07-06
9114,57,55,155,,International Friendly,,0,0,2003-06-06
9115,55,65,2294,,International Friendly,,1,1,2010-03-31
9116,66,55,1187,,FIFA World Cup,,0,0,1998-06-19
9117,69,55,2063,,International Friendly,,1,1,1989-03-23
9118,74,55,1229,,International Friendly,74,4,2,1921-11-02
9119,74,55,710,,Copa America,55,0,1,1922-10-12
9120,74,55,1229,,Copa America,74,2,0,1923-11-04
9121,74,55,1229,,Copa America,74,3,1,1924-10-26
9122,74,55,1229,,International Friendly,55,0,1,1925-07-14
9123,55,74,2296,,International Friendly,55,1,0,1925-08-16
9124,55,74,2296,,International Friendly,74,0,1,1925-08-19
9125,55,74,2296,,International Friendly,,0,0,1925-08-22
9126,74,55,271,,Copa America,74,6,1,1926-11-01
9127,55,74,2296,,International Friendly,55,3,1,1928-08-15
9128,55,74,2296,,International Friendly,,1,1,1928-08-19
9129,55,74,1169,,Copa America,55,3,0,1929-11-01
9130,55,74,1555,,Copa America,55,4,2,1937-01-02
9131,55,74,911,,Copa America,74,1,3,1939-02-05
9132,55,74,1555,,Copa America,55,2,1,1946-02-08
9133,74,55,1589,,International Friendly,55,1,4,1954-04-10
9134,55,74,1515,,International Friendly,,1,1,1954-04-18
9135,74,55,1589,,Copa America,74,4,2,1956-01-21
9136,55,74,1515,,International Friendly,,2,2,1956-07-15
9137,55,74,2262,,FIFA World Cup,55,5,0,1957-07-14
9138,74,55,1589,,FIFA World Cup,74,2,0,1957-07-28
9139,55,74,1169,,Copa America,74,1,3,1959-03-19
9140,74,55,1589,,Benefit,55,1,3,1959-05-01
9141,74,55,1589,,Copa del Atlantico,74,2,1,1960-07-13
9142,55,74,1515,,Copa Artigas,,2,2,1966-05-15
9143,74,55,1589,,Copa America,74,2,0,1967-01-29
9144,55,74,1515,,Copa Artigas,,0,0,1968-06-02
9145,55,74,1515,,Copa Artigas,74,0,1,1975-06-12
9146,74,55,1589,,Copa Artigas,55,0,1,1975-06-19
9147,74,55,1589,,Copa del Atlantico,,2,2,1976-03-10
9148,55,74,1515,,Copa del Atlantico,55,1,0,1976-05-19
9149,55,74,1515,,Copa Artigas,,1,1,1977-01-12
9150,74,55,1589,,Copa Artigas,74,2,1,1977-01-23
9151,55,74,1515,,Copa Artigas,,0,0,1983-06-02
9152,74,55,1589,,Copa Artigas,74,3,0,1983-06-09
9153,74,55,1589,,International Friendly,,0,0,1983-08-25
9154,55,74,1515,,Copa Artigas,74,1,3,1985-02-10
9155,55,74,1515,,Copa Boqueron,55,3,1,1988-09-29
9156,74,55,1961,,Copa America,74,3,0,2011-07-24
9157,75,55,2165,,International Friendly,,2,2,1998-03-14
9158,55,77,1589,,Copa America,55,5,3,1967-02-01
9159,77,55,2273,,FIFA World Cup,55,0,2,1969-08-07
9160,55,77,1620,,Independence,55,4,1,1972-06-11
9161,77,55,178,,International Friendly,55,1,2,1989-03-26
9162,77,55,1798,,International Friendly,,0,0,1989-03-30
9163,55,77,,,Copa America,55,5,0,1991-07-10
9164,55,77,337,,Copa America,55,3,2,1995-07-12
9165,55,77,1412,,FIFA World Cup,55,1,0,2008-09-09
9166,55,77,1911,,Copa America,,0,0,2011-07-20
9167,79,55,700,,Independence,79,2,1,1972-06-22
9168,56,2,1763,,International Friendly,2,0,2,1972-10-25
9169,56,2,565,,*,2,0,2,1972-12-31
9170,2,56,752,,Roman Castilla,2,3,1,1973-07-27
9171,56,2,1763,,International Friendly,2,1,3,1976-10-28
9172,2,56,94,,International Friendly,2,1,0,1976-11-10
9173,56,2,565,,*,56,2,0,1977-02-04
9174,2,56,129,,Copa Ramon Castilla,2,2,1,1978-03-19
9175,56,2,565,,Copa Ramon Castilla,2,1,3,1978-03-23
9176,2,56,1508,,FIFA World Cup,2,6,0,1978-06-21
9177,56,8,1952,,Independence,56,3,0,1972-06-11
9178,56,8,1399,,Bolivarian Games,56,6,2,1973-02-21
9179,56,8,1399,,Bolivarian Games,56,6,0,1973-02-23
9180,56,8,565,,International Friendly,56,2,0,1973-03-24
9181,8,56,1346,,International Friendly,8,2,0,1973-07-15
9182,8,56,1142,,Copa America,56,0,1,1975-07-27
9183,56,8,1763,,Copa America,56,3,1,1975-08-07
9184,56,8,255,,FIFA World Cup,56,5,0,1977-07-17
9185,56,8,907,,South America Youth Championship Under-20,8,1,2,1995-01-12
9186,10,56,1307,,FIFA World Cup,10,4,2,1970-06-14
9187,10,56,1140,,Copa America,56,1,3,1975-09-30
9188,56,10,335,,Copa America,10,0,2,1975-10-04
9189,10,56,618,,FIFA World Cup,10,1,0,1977-07-10
9190,10,56,2154,,International Friendly,10,3,0,1978-05-01
9191,10,56,1505,,FIFA World Cup,10,3,0,1978-06-14
9192,56,11,1763,,International Friendly,11,1,3,1970-02-21
9193,56,11,1763,,International Friendly,56,5,3,1970-02-24
9194,56,11,1540,,FIFA World Cup,56,3,2,1970-06-02
9195,56,11,1763,,International Friendly,,1,1,1978-04-01
9196,56,11,565,,A v B,11,1,2,1981-02-11
9197,56,15,565,,International Friendly,56,2,1,1978-04-22
9198,15,56,887,,Nehru Cup,15,3,1,1986-01-25
9199,16,56,1447,,International Friendly,,1,1,1972-03-29
9200,56,16,178,,International Friendly,,0,0,1972-06-07
9201,56,16,1399,,Bolivarian Games,,0,0,1973-02-18
9202,56,16,1399,,Bolivarian Games,56,1,0,1973-02-25
9203,56,16,1763,,International Friendly,56,3,1,1973-07-01
9204,16,56,277,,Copa America,16,1,0,1975-10-16
9205,56,16,1763,,Copa America,56,2,0,1975-10-22
9206,56,16,1375,,Copa America,56,1,0,1975-10-28
9207,17,56,1726,,Panamerican Championship,17,4,2,1956-03-17
9208,56,19,565,,*,19,0,2,1970-02-05
9209,56,19,565,,A v XI,56,2,1,1970-02-07
9210,21,56,404,,International Friendly,21,6,0,1975-06-22
9211,21,56,2019,,International Friendly,21,1,0,1975-06-25
9212,56,21,565,,International Friendly,56,2,0,1975-07-01
9213,21,56,336,,FIFA World Cup,,1,1,1977-02-20
9214,56,21,1763,,FIFA World Cup,56,4,0,1977-03-12
9215,23,56,40,,International Friendly,56,1,4,1969-05-14
9216,56,23,565,,International Friendly,56,3,0,1970-04-22
9217,23,56,,,International Friendly,23,1,0,2009-02-06
9218,56,28,1540,,FIFA World Cup,28,1,3,1970-06-10
9219,56,31,565,,International Friendly,56,5,1,1973-03-04
9220,32,56,814,,International Friendly,56,1,2,1977-05-26
9221,32,56,2158,,International Friendly,,2,2,1977-05-29
9222,34,56,660,,International Friendly,34,2,1,1980-11-27
9223,56,35,565,,International Friendly,56,3,2,1977-02-09
9224,37,56,180,,FIFA World Cup,56,1,4,1978-06-11
9225,56,45,565,,*,56,4,0,1971-02-11
9226,45,56,887,,Nehru Cup,45,1,0,1986-01-21
9227,56,47,1763,,International Friendly,47,0,1,1970-03-05
9228,56,47,1763,,International Friendly,56,1,0,1970-03-08
9229,47,56,541,,International Friendly,47,3,1,1970-03-15
9230,47,56,137,,International Friendly,,3,3,1970-03-18
9231,47,56,541,,International Friendly,47,2,1,1972-04-05
9232,56,47,1763,,International Friendly,56,3,2,1972-08-09
9233,47,56,541,,International Friendly,,1,1,1977-05-17
9234,47,56,1040,,International Friendly,47,2,1,1977-05-24
9235,56,47,750,,International Friendly,56,1,0,1978-04-11
9236,56,48,1540,,FIFA World Cup,56,3,0,1970-06-06
9237,49,56,1216,,International Friendly,49,3,0,1972-05-03
9238,49,56,1505,,FIFA World Cup,,0,0,1978-06-07
9239,56,54,565,,International Friendly,56,4,0,1973-02-26
9240,54,56,1399,,Bolivarian Games,54,1,0,1973-03-02
9241,56,54,565,,International Friendly,56,4,0,1973-04-23
9242,56,55,565,,International Friendly,,0,0,1971-07-27
9243,55,56,1515,,International Friendly,55,2,0,1971-08-15
9244,55,56,1620,,Independence,55,1,0,1972-06-14
9245,56,55,565,,International Friendly,56,1,0,1973-03-28
9246,55,56,1515,,International Friendly,,1,1,1973-04-08
9247,56,55,565,,International Friendly,56,2,0,1975-07-10
9248,56,59,565,,International Friendly,,1,1,1970-02-09
9249,59,56,1485,,International Friendly,,2,2,1972-04-23
9250,56,59,1763,,International Friendly,56,2,0,1982-05-16
9251,56,59,1763,,International Friendly,59,0,2,1993-02-03
9252,62,56,1193,,International Friendly,62,2,0,1972-04-26
9253,56,62,180,,FIFA World Cup,56,3,1,1978-06-03
9254,56,66,1691,,International Friendly,66,1,3,1960-07-10
9255,69,56,1345,,International Friendly,,1,1,2006-05-10
9256,56,69,2199,,International Friendly,56,4,0,2016-05-24
