"url" "id"
"/matches/argentina-v-australia-30-june-1995-245876/" "245876"
"/matches/australia-v-argentina-18-june-2005-254586/" "254586"
"/matches/australia-v-argentina-11-september-2007-278403/" "278403"
"/matches/austria-v-argentina-25-june-1966-229419/" "229419"
"/matches/austria-v-argentina-21-may-1980-235883/" "235883"
"/matches/austria-v-argentina-03-may-1990-242356/" "242356"
"/matches/argentina-v-belgium-13-june-1982-237209/" "237209"
"/matches/belgium-v-argentina-05-september-1984-238667/" "238667"
"/matches/argentina-v-belgium-25-june-1986-239926/" "239926"
"/matches/argentina-v-belgium-05-july-2014-308711/" "308711"
"/matches/argentina-v-bolivia-16-october-1926-223654/" "223654"
"/matches/argentina-v-bolivia-30-october-1927-223752/" "223752"
"/matches/argentina-v-bolivia-18-january-1945-225238/" "225238"
"/matches/argentina-v-bolivia-19-january-1946-225300/" "225300"
"/matches/argentina-v-bolivia-04-december-1947-225489/" "225489"
"/matches/bolivia-v-argentina-06-october-1957-226989/" "226989"
"/matches/argentina-v-bolivia-27-october-1957-227004/" "227004"
"/matches/argentina-v-bolivia-11-march-1959-227250/" "227250"
"/matches/bolivia-v-argentina-28-march-1963-228349/" "228349"
"/matches/argentina-v-bolivia-17-august-1965-229124/" "229124"
"/matches/bolivia-v-argentina-29-august-1965-229145/" "229145"
"/matches/argentina-v-bolivia-22-january-1967-229686/" "229686"
"/matches/bolivia-v-argentina-27-july-1969-230672/" "230672"
"/matches/argentina-v-bolivia-24-august-1969-230711/" "230711"
"/matches/argentina-v-bolivia-09-september-1973-232571/" "232571"
"/matches/bolivia-v-argentina-23-september-1973-232580/" "232580"
"/matches/bolivia-v-argentina-20-june-1975-233309/" "233309"
"/matches/argentina-v-bolivia-27-june-1975-244971/" "244971"
"/matches/bolivia-v-argentina-18-july-1979-235371/" "235371"
"/matches/argentina-v-bolivia-08-august-1979-235389/" "235389"
"/matches/argentina-v-bolivia-10-july-1989-241935/" "241935"
"/matches/argentina-v-bolivia-17-june-1993-244440/" "244440"
"/matches/argentina-v-bolivia-08-july-1995-245898/" "245898"
"/matches/argentina-v-bolivia-24-april-1996-246498/" "246498"
"/matches/bolivia-v-argentina-02-april-1997-247677/" "247677"
"/matches/argentina-v-bolivia-04-june-2000-268629/" "268629"
"/matches/bolivia-v-argentina-25-april-2001-270673/" "270673"
"/matches/argentina-v-bolivia-15-november-2003-251852/" "251852"
"/matches/bolivia-v-argentina-26-march-2005-254382/" "254382"
"/matches/argentina-v-bolivia-17-november-2007-279477/" "279477"
"/matches/bolivia-v-argentina-01-april-2009-288644/" "288644"
"/matches/argentina-v-bolivia-01-july-2011-294776/" "294776"
"/matches/argentina-v-bolivia-11-november-2011-297018/" "297018"
"/matches/bolivia-v-argentina-26-march-2013-308749/" "308749"
"/matches/argentina-v-bolivia-06-june-2015-314378/" "314378"
"/matches/argentina-v-bolivia-04-september-2015-317476/" "317476"
"/matches/argentina-v-bolivia-29-march-2016-318918/" "318918"
"/matches/bolivia-v-argentina-14-june-2016-319054/" "319054"
"/matches/argentina-v-bosnia-and-herzegovina-14-may-1998-265478/" "265478"
"/matches/argentina-v-bosnia-and-herzegovina-18-november-2013-305874/" "305874"
"/matches/argentina-v-bosnia-and-herzegovina-15-june-2014-308663/" "308663"
"/matches/argentina-v-brazil-22-august-1912-222897/" "222897"
"/matches/argentina-v-brazil-20-september-1914-222984/" "222984"
"/matches/argentina-v-brazil-27-september-1914-222987/" "222987"
"/matches/argentina-v-brazil-10-july-1916-223012/" "223012"
"/matches/argentina-v-brazil-27-september-1916-223021/" "223021"
"/matches/argentina-v-brazil-03-october-1917-223044/" "223044"
